Date,Open,High,Low,Close,Adj Close,Volume
1989/1/27,14,14.166667,13.916667,14.055555,7.803942,4710800
1989/1/30,14.055555,14.166667,13.916667,13.972222,7.757673,1991600
1989/1/31,13.972222,14.111111,13.888889,14.083333,7.819363,3365400
1989/2/1,14.083333,14.222222,13.972222,14.194445,7.88106,3551600
1989/2/2,14.194445,14.194445,14.111111,14.111111,7.834785,1563600
1989/2/3,14.111111,14.222222,14.055555,14.138889,7.850215,3226800
1989/2/6,14.083333,14.083333,13.972222,14.055555,7.85332,2115800
1989/2/7,14.055555,14.166667,14.027778,14.138889,7.899877,2239200
1989/2/8,14.138889,14.138889,13.777778,14.027778,7.8378,4517000
1989/2/9,14,14,13.888889,13.944445,7.791233,2664000
1989/2/10,13.916667,13.916667,13.75,13.888889,7.760195,2154600
1989/2/13,13.833333,13.833333,13.638889,13.75,7.682592,2101400
1989/2/14,13.888889,13.944445,13.888889,13.888889,7.760195,1648800
1989/2/15,13.861111,13.861111,13.722222,13.861111,7.744669,2287200
1989/2/16,13.861111,13.861111,13.722222,13.805555,7.713633,2782200
1989/2/17,13.833333,14.027778,13.833333,13.972222,7.806755,2197200
1989/2/21,13.972222,14.138889,13.972222,14.138889,7.899877,2718800
1989/2/22,14.111111,14.111111,13.861111,13.888889,7.760195,2491400
1989/2/23,13.888889,13.888889,13.777778,13.888889,7.760195,1822400
1989/2/24,13.888889,13.916667,13.583333,13.583333,7.589471,2506800
1989/2/27,13.583333,13.611111,13.472222,13.555555,7.57395,2001600
1989/2/28,13.638889,13.75,13.638889,13.75,7.682592,2070800
1989/3/1,13.75,13.888889,13.722222,13.777778,7.698113,2606600
1989/3/2,13.833333,14.166667,13.833333,14.111111,7.884357,2084600
1989/3/3,14.111111,14.527778,14.055555,14.472222,8.086121,3725400
1989/3/6,14.472222,14.555555,14.388889,14.527778,8.117159,2821400
1989/3/7,14.527778,14.611111,14.444445,14.527778,8.117159,2395200
1989/3/8,14.5,14.5,14.305555,14.444445,8.070604,1984800
1989/3/9,14.444445,14.5,14.388889,14.472222,8.086121,1043000
1989/3/10,14.472222,14.805555,14.361111,14.777778,8.256846,3585000
1989/3/13,14.833333,15.027778,14.833333,14.861111,8.30341,4818600
1989/3/14,14.861111,14.944445,14.805555,14.888889,8.318929,1821000
1989/3/15,14.888889,15.305555,14.888889,15.138889,8.458613,3029400
1989/3/16,15.138889,15.388889,15.138889,15.388889,8.598296,3862800
1989/3/17,15.166667,15.166667,14.944445,15.055555,8.41205,4248200
1989/3/20,14.944445,14.944445,14.638889,14.694445,8.210285,3092400
1989/3/21,14.694445,14.805555,14.611111,14.666667,8.194765,2500400
1989/3/22,14.666667,14.666667,14.5,14.555555,8.132682,1719200
1989/3/23,14.555555,14.638889,14.388889,14.444445,8.070604,1802600
1989/3/27,14.444445,14.5,14.361111,14.416667,8.05508,1805600
1989/3/28,14.472222,14.888889,14.472222,14.888889,8.318929,2206800
1989/3/29,14.888889,15.027778,14.888889,14.972222,8.365488,1269200
1989/3/30,14.972222,15.111111,14.944445,15.111111,8.443098,1163000
1989/3/31,15.111111,15.166667,15.027778,15.166667,8.474132,2119800
1989/4/3,15.166667,15.194445,15,15.027778,8.396528,1353800
1989/4/4,15.027778,15.305555,15,15.25,8.520694,1306200
1989/4/5,15.25,15.444445,15.166667,15.444445,8.629339,1971800
1989/4/6,15.388889,15.388889,15.305555,15.388889,8.598296,1370600
1989/4/7,15.388889,15.527778,15.305555,15.361111,8.582773,1297800
1989/4/10,15.361111,15.416667,15.333333,15.388889,8.598296,741000
1989/4/11,15.388889,15.527778,15.305555,15.527778,8.675897,1523600
1989/4/12,15.527778,15.666667,15.527778,15.583333,8.706938,2593800
1989/4/13,15.583333,15.611111,15.444445,15.472222,8.644856,1108200
1989/4/14,15.583333,15.888889,15.583333,15.888889,8.877661,2275200
1989/4/17,15.888889,16.055555,15.805555,15.944445,8.9087,1688400
1989/4/18,16.027779,16.277779,16.027779,16.25,9.07943,4113000
1989/4/19,16.25,16.333334,16.25,16.277779,9.094948,2690000
1989/4/20,16.277779,16.305555,16.083334,16.166666,9.032862,1931600
1989/4/21,16.166666,16.25,16.138889,16.222221,9.063906,2666600
1989/4/24,16.222221,16.277779,16.111111,16.111111,9.001822,2140400
1989/4/25,16.111111,16.222221,15.972222,16.055555,8.970783,2794800
1989/4/26,16.111111,16.472221,16.111111,16.444445,9.188069,5038400
1989/4/27,16.583334,16.916666,16.583334,16.833334,9.405357,8038800
1989/4/28,16.833334,17,16.777779,16.861111,9.420876,4182200
1989/5/1,16.861111,17.138889,16.75,17.138889,9.576079,2889000
1989/5/2,17.138889,17.638889,17.138889,17.416666,9.731284,5161400
1989/5/3,17.416666,17.555555,17.166666,17.277779,9.65368,3605600
1989/5/4,17.222221,17.222221,16.888889,17,9.498472,2926200
1989/5/5,17,17.138889,16.972221,17.027779,9.514001,3900000
1989/5/8,16.944445,16.944445,16.722221,16.861111,9.476529,1697400
1989/5/9,16.861111,16.944445,16.722221,16.805555,9.445302,2398800
1989/5/10,16.777779,16.777779,16.611111,16.75,9.414082,2344800
1989/5/11,16.805555,17.25,16.805555,17.25,9.695099,2348000
1989/5/12,17.527779,17.805555,17.527779,17.777779,9.991727,5450400
1989/5/15,17.777779,18.138889,17.777779,18.138889,10.194682,3621600
1989/5/16,18.138889,18.305555,18.027779,18.305555,10.288361,4720800
1989/5/17,18.166666,18.166666,17.888889,17.972221,10.101011,3629600
1989/5/18,17.972221,18.055555,17.611111,17.888889,10.054175,4190400
1989/5/19,17.888889,17.972221,17.777779,17.861111,10.038565,3032000
1989/5/22,17.861111,17.972221,17.75,17.777779,9.991727,2166600
1989/5/23,17.694445,17.694445,17.5,17.527779,9.851216,2468600
1989/5/24,17.527779,17.583334,17.305555,17.583334,9.882444,2444400
1989/5/25,17.583334,17.611111,17.472221,17.611111,9.898057,1387800
1989/5/26,17.611111,17.861111,17.527779,17.777779,9.991727,3654800
1989/5/30,17.777779,18.027779,17.777779,18,10.116626,3997800
1989/5/31,18,18.111111,17.861111,17.861111,10.038565,2080800
1989/6/1,17.833334,17.833334,17.694445,17.777779,9.991727,2084400
1989/6/2,17.777779,17.861111,17.361111,17.5,9.835604,4170000
1989/6/5,17.5,17.527779,16.722221,16.805555,9.445302,4860800
1989/6/6,16.888889,17.277779,16.888889,17.055555,9.585815,6519800
1989/6/7,17.055555,17.222221,17.055555,17.222221,9.679484,2878200
1989/6/8,17.222221,17.305555,17.166666,17.194445,9.663874,1593800
1989/6/9,17.138889,17.138889,16.638889,16.888889,9.49214,3432600
1989/6/12,17.333334,17.333334,16.583334,17.333334,9.741938,2430000
1989/6/13,17.166666,17.166666,16.75,17.083334,9.601426,2362200
1989/6/14,17.083334,17.333334,17.083334,17.25,9.695099,1641000
1989/6/15,17.208334,17.208334,16.583334,16.833334,9.460915,3249600
1989/6/16,16.833334,16.916666,16.708334,16.75,9.414082,3009600
1989/6/19,16.75,16.958334,16.625,16.958334,9.53117,2096000
1989/6/20,16.958334,16.958334,16.75,16.791666,9.4375,1155800
1989/6/21,16.791666,16.791666,16.5,16.583334,9.320407,2004600
1989/6/22,16.583334,17.041666,16.541666,17,9.554585,1537400
1989/6/23,17.041666,17.25,17.041666,17.25,9.695099,1761800
1989/6/26,17.25,17.25,17.083334,17.166666,9.648261,817800
1989/6/27,17.166666,17.291666,17.041666,17.083334,9.601426,960600
1989/6/28,17,17,16.25,16.458334,9.250153,2820600
1989/6/29,16.375,16.375,16.125,16.208334,9.109642,2354000
1989/6/30,16.208334,16.208334,15.833333,16,8.992558,2147400
1989/7/3,16.041666,16.333334,16.041666,16.333334,9.179896,1043000
1989/7/5,16.333334,16.416666,16.166666,16.291666,9.156485,1649000
1989/7/6,16.291666,16.416666,16.125,16.208334,9.109642,1583400
1989/7/7,16.208334,16.666666,16.166666,16.541666,9.296994,2062400
1989/7/10,16.541666,16.708334,16.541666,16.583334,9.320407,1136600
1989/7/11,16.625,16.916666,16.625,16.791666,9.4375,2403800
1989/7/12,16.791666,16.875,16.666666,16.875,9.484336,1327400
1989/7/13,16.875,16.916666,16.791666,16.875,9.484336,841400
1989/7/14,16.875,16.916666,16.666666,16.875,9.484336,1303200
1989/7/17,16.875,17.041666,16.75,17.041666,9.578008,1205400
1989/7/18,16.958334,16.958334,16.791666,16.791666,9.4375,860600
1989/7/19,16.791666,16.958334,16.708334,16.958334,9.53117,2159400
1989/7/20,17.041666,17.583334,17.041666,17.375,9.765353,3372800
1989/7/21,17.375,17.541666,17.25,17.5,9.835604,2667000
1989/7/24,17.5,17.541666,17.333334,17.5,9.835604,1050800
1989/7/25,17.5,17.791666,17.333334,17.375,9.765353,2511800
1989/7/26,17.375,17.5,17.041666,17.208334,9.67168,2422400
1989/7/27,17.208334,17.333334,17.125,17.333334,9.741938,3547200
1989/7/28,17.333334,17.5,17.208334,17.5,9.835604,3796800
1989/7/31,17.5,18.125,17.333334,17.458334,9.812193,1561400
1989/8/1,17.458334,17.583334,16.875,17,9.554585,3259400
1989/8/2,17,17.041666,16.666666,16.833334,9.460915,2440800
1989/8/3,16.833334,16.916666,16.583334,16.708334,9.390666,1982400
1989/8/4,16.708334,16.75,16.541666,16.75,9.414082,2220600
1989/8/7,16.75,17.166666,16.75,17.125,9.624846,2582600
1989/8/8,17.583334,17.958334,17.583334,17.958334,10.093209,3483200
1989/8/9,17.958334,18.083334,17.75,17.75,9.976114,2887400
1989/8/10,17.75,17.75,17.416666,17.708334,9.952702,1978800
1989/8/11,17.708334,18,17.166666,17.416666,9.788771,3950600
1989/8/14,17.416666,17.625,17.291666,17.416666,9.845296,1287000
1989/8/15,17.416666,17.708334,17.416666,17.666666,9.98662,1168400
1989/8/16,17.666666,17.708334,17.583334,17.708334,10.01017,1207200
1989/8/17,17.708334,17.708334,17.583334,17.666666,9.98662,1454600
1989/8/18,17.666666,17.916666,17.458334,17.833334,10.080831,2770800
1989/8/21,17.833334,17.958334,17.75,17.916666,10.127939,1889000
1989/8/22,17.833334,17.833334,17.5,17.583334,9.939512,1595000
1989/8/23,17.583334,17.75,17.583334,17.708334,10.01017,1494000
1989/8/24,17.75,18.416666,17.75,18.416666,10.410579,3233000
1989/8/25,18.416666,18.541666,18.208334,18.375,10.387031,2413200
1989/8/28,18.375,18.416666,18.208334,18.416666,10.410579,1296200
1989/8/29,18.375,18.375,17.833334,17.833334,10.080831,2820200
1989/8/30,17.875,18.25,17.875,18.083334,10.222155,2132600
1989/8/31,18.083334,18.25,18,18.25,10.316359,1051400
1989/9/1,18.25,18.833334,18.208334,18.791666,10.622556,2141600
1989/9/5,18.791666,19.041666,18.75,18.833334,10.646116,3170000
1989/9/6,18.708334,18.708334,18.5,18.5,10.457685,1686000
1989/9/7,18.5,18.541666,18.333334,18.333334,10.363474,1342200
1989/9/8,18.333334,18.583334,18.25,18.541666,10.481236,1706600
1989/9/11,18.458334,18.458334,18,18.041666,10.198601,1281600
1989/9/12,18.041666,18.541666,18.041666,18.5,10.457685,2061000
1989/9/13,18.5,19,18.291666,18.708334,10.575456,3475400
1989/9/14,18.708334,18.708334,18.375,18.541666,10.481236,1725800
1989/9/15,18.541666,18.833334,18.5,18.833334,10.646116,3097400
1989/9/18,18.833334,19.166666,18.833334,19.041666,10.763878,1709400
1989/9/19,19.083334,19.458334,19.083334,19.375,10.952305,2696400
1989/9/20,19.375,19.75,19.375,19.541666,11.046524,2431800
1989/9/21,19.541666,19.583334,19.333334,19.5,11.022962,1218200
1989/9/22,19.5,19.666666,19.5,19.625,11.093628,1364000
1989/9/25,19.583334,19.583334,19,19.333334,10.928749,1292400
1989/9/26,19.333334,19.416666,19.083334,19.166666,10.834536,2640000
1989/9/27,19.166666,19.291666,18.875,19.208334,10.858096,1557000
1989/9/28,19.208334,19.291666,19.041666,19.125,10.810982,1437200
1989/9/29,19.125,19.333334,18.958334,19,10.740325,1004400
1989/10/2,19,19.041666,18.75,18.875,10.669665,2018600
1989/10/3,19.25,20,19.25,19.916666,11.2585,3729800
1989/10/4,19.916666,20,19.333334,19.833334,11.2114,4500600
1989/10/5,19.666666,19.666666,19.458334,19.583334,11.070072,1966200
1989/10/6,19.583334,19.625,19.458334,19.583334,11.070072,1441200
1989/10/9,19.583334,19.583334,19.333334,19.5,11.022962,928200
1989/10/10,19.5,19.583334,19.333334,19.458334,10.999408,885000
1989/10/11,19.5,19.916666,19.5,19.833334,11.2114,1815000
1989/10/12,19.833334,20.625,19.791666,20.458334,11.564692,3083600
1989/10/13,20.458334,20.583334,18.875,19.125,10.810982,3687200
1989/10/16,19.125,19.916666,18.5,19.75,11.164288,7145000
1989/10/17,19.75,19.75,19.166666,19.5,11.022962,3508800
1989/10/18,19.416666,19.416666,19.166666,19.25,10.881648,1534800
1989/10/19,19.25,19.625,19.25,19.541666,11.046524,2192000
1989/10/20,19.541666,19.791666,19.458334,19.5,11.022962,2438600
1989/10/23,19.5,19.875,19.208334,19.208334,10.858096,2678000
1989/10/24,19.208334,19.375,18.458334,19.208334,10.858096,2522600
1989/10/25,19.208334,19.291666,19.041666,19.166666,10.834536,946200
1989/10/26,19.166666,19.208334,18.333334,18.541666,10.481236,2886600
1989/10/27,18.541666,18.708334,18.166666,18.208334,10.292812,2278400
1989/10/30,18.208334,18.625,18.083334,18.166666,10.269261,1617000
1989/10/31,18.166666,18.916666,18.166666,18.75,10.599009,2395800
1989/11/1,18.75,18.875,18.625,18.708334,10.575456,1298000
1989/11/2,18.708334,18.791666,18.5,18.791666,10.622556,965400
1989/11/3,18.791666,18.916666,18.541666,18.916666,10.69322,1349600
1989/11/6,18.458334,18.458334,18.166666,18.166666,10.269261,2390400
1989/11/7,18.083334,18.083334,17.75,17.875,10.104385,3558800
1989/11/8,17.916666,18.291666,17.916666,18.25,10.316359,2173200
1989/11/9,18.333334,18.5,18.333334,18.458334,10.434136,1466600
1989/11/10,18.541666,18.75,18.541666,18.666666,10.551898,4293600
1989/11/13,18.666666,18.666666,18.291666,18.625,10.585054,1047600
1989/11/14,18.625,18.666666,18.333334,18.458334,10.490336,944400
1989/11/15,18.5,18.791666,18.5,18.708334,10.632415,1755800
1989/11/16,18.708334,18.916666,18.708334,18.833334,10.703452,1023800
1989/11/17,18.833334,19.333334,18.75,19.333334,10.987625,1458600
1989/11/20,19.458334,20,19.458334,19.833334,11.271779,3912600
1989/11/21,19.791666,19.791666,19.25,19.25,10.940255,1777400
1989/11/22,19.333334,19.5,19.333334,19.458334,11.058655,1555800
1989/11/24,19.5,19.791666,19.5,19.666666,11.177052,633600
1989/11/27,19.666666,19.875,19.5,19.583334,11.129697,1488800
1989/11/28,19.583334,19.916666,19.541666,19.916666,11.319139,1021200
1989/11/29,19.916666,20.125,19.75,19.916666,11.319139,2562800
1989/11/30,19.916666,20.083334,19.75,20,11.366499,1623000
1989/12/1,20.041666,20.625,20.041666,20.5,11.650663,3519600
1989/12/4,20.5,20.5,20.166666,20.208334,11.484903,1482000
1989/12/5,20.208334,20.458334,20.166666,20.416666,11.603299,1145400
1989/12/6,20.416666,20.416666,20.208334,20.25,11.508575,751800
1989/12/7,20.25,20.333334,20.083334,20.166666,11.46122,871400
1989/12/8,20.166666,20.375,20,20,11.366499,1258400
1989/12/11,20,20,19.458334,19.625,11.153379,2415000
1989/12/12,19.625,19.708334,19.458334,19.583334,11.129697,1970400
1989/12/13,19.583334,19.833334,19.5,19.625,11.153379,1489200
1989/12/14,19.625,19.625,19.333334,19.458334,11.058655,1317000
1989/12/15,19.458334,19.666666,19.375,19.666666,11.177052,2136000
1989/12/18,19.666666,19.75,19.083334,19.083334,10.845533,1526000
1989/12/19,19.083334,19.166666,18.791666,19.166666,10.892892,1480400
1989/12/20,19.166666,19.25,18.916666,19,10.798178,1086600
1989/12/21,19.041666,19.625,19.041666,19.5,11.082336,1520600
1989/12/22,19.5,19.541666,19,19.166666,10.892892,1807400
1989/12/26,19.166666,19.5,19.166666,19.458334,11.058655,767400
1989/12/27,19.458334,19.541666,19,19,10.798178,1293000
1989/12/28,19.083334,19.333334,19.083334,19.333334,10.987625,1000400
1989/12/29,19.416666,19.833334,19.416666,19.791666,11.248096,900600
1990/1/2,19.791666,20.5,19.666666,20.5,11.650663,2042400
1990/1/3,20.5,21.083334,20.25,21,11.934825,2803200
1990/1/4,20.916666,20.916666,20.5,20.916666,11.887467,3361400
1990/1/5,20.791666,20.791666,20.583334,20.625,11.721698,1600400
1990/1/8,20.625,20.916666,20.541666,20.875,11.863782,1416600
1990/1/9,20.875,20.875,20.583334,20.625,11.721698,1578600
1990/1/10,20.625,20.75,20.5,20.708334,11.769064,2838000
1990/1/11,20.708334,20.875,20.25,20.416666,11.603299,2562200
1990/1/12,20.208334,20.208334,19.916666,20,11.366499,2433200
1990/1/15,19.916666,19.916666,19.708334,19.791666,11.248096,1704800
1990/1/16,19.791666,20,19.416666,19.958334,11.342817,3266000
1990/1/17,19.958334,20.291666,19.916666,20.083334,11.413854,2244600
1990/1/18,20.083334,20.083334,19.833334,20,11.366499,1720200
1990/1/19,20,20.333334,20,20.291666,11.532262,1852400
1990/1/22,20.25,20.25,19.625,19.75,11.224413,2115600
1990/1/23,19.75,19.958334,19.625,19.666666,11.177052,1707000
1990/1/24,19.666666,19.875,19.041666,19.875,11.295458,2964600
1990/1/25,19.875,19.916666,19.291666,19.333334,10.987625,1638000
1990/1/26,19.333334,19.5,18.875,19.291666,10.963936,1791200
1990/1/29,19.291666,19.416666,18.875,19.125,10.869213,1359000
1990/1/30,19.25,19.75,19.25,19.416666,11.034972,4048800
1990/1/31,19.416666,19.833334,19.375,19.75,11.224413,3127200
1990/2/1,19.75,20.416666,19.75,20.416666,11.603299,2986800
1990/2/2,20.416666,20.791666,20.416666,20.75,11.792743,2238800
1990/2/5,20.75,21.125,20.625,21.041666,11.958497,2354400
1990/2/6,21.041666,21.25,20.833334,21.166666,12.029539,1862600
1990/2/7,21.166666,21.333334,20.833334,21.166666,12.029539,2714400
1990/2/8,21.166666,21.291666,20.833334,20.833334,11.840096,2051400
1990/2/9,20.833334,20.875,20.666666,20.791666,11.816422,1884600
1990/2/12,20.791666,20.958334,20.583334,20.75,11.849731,1351800
1990/2/13,20.75,20.875,20.458334,20.708334,11.825944,1288800
1990/2/14,20.708334,21.166666,20.708334,21.166666,12.08768,1500000
1990/2/15,21.166666,21.166666,21,21.166666,12.08768,1929800
1990/2/16,21.166666,21.25,20.875,20.958334,11.96871,1689600
1990/2/20,20.75,20.75,20.291666,20.5,11.706961,1579400
1990/2/21,20.458334,20.458334,20.125,20.166666,11.516606,2656200
1990/2/22,20.208334,20.583334,20.208334,20.208334,11.540407,1471200
1990/2/23,20.208334,20.208334,19.958334,20,11.421432,1600400
1990/2/26,20,20.458334,20,20.375,11.635587,1310600
1990/2/27,20.375,20.541666,20.333334,20.541666,11.730763,1446000
1990/2/28,20.583334,21.375,20.583334,21.291666,12.159062,3216000
1990/3/1,21.291666,21.791666,21.041666,21.666666,12.373221,2600600
1990/3/2,21.666666,21.666666,21.458334,21.625,12.349426,1766600
1990/3/5,21.625,21.708334,21.333334,21.666666,12.373221,2316200
1990/3/6,21.666666,21.791666,21.5,21.75,12.420808,1809200
1990/3/7,21.75,22.166666,21.75,22.041666,12.587378,2585400
1990/3/8,22.041666,22.416666,21.916666,22.375,12.777726,1685000
1990/3/9,22.375,22.666666,22.333334,22.583334,12.896701,2686800
1990/3/12,22.5,22.5,22.25,22.333334,12.753933,1514000
1990/3/13,22.333334,22.375,22.041666,22.166666,12.658751,1985600
1990/3/14,22.166666,22.5,22.083334,22.5,12.84911,1756200
1990/3/15,22.5,22.791666,22.375,22.458334,12.825314,2399400
1990/3/16,22.708334,23.333334,22.708334,23.25,13.277407,4717800
1990/3/19,23.25,23.958334,22.958334,23.833334,13.61054,3078600
1990/3/20,23.833334,24.125,23.458334,23.5,13.42019,4326000
1990/3/21,23.541666,24.083334,23.541666,23.708334,13.539154,2744600
1990/3/22,23.708334,24.25,23.583334,23.75,13.562955,5259200
1990/3/23,23.875,24.458334,23.875,24.416666,13.943665,2070200
1990/3/26,24.416666,24.833334,23.875,24,13.70572,2671400
1990/3/27,24,24.333334,23.833334,24.25,13.848478,2581200
1990/3/28,24.25,24.5,24.083334,24.291666,13.872281,2033400
1990/3/29,24.291666,24.291666,24,24.125,13.777103,1647600
1990/3/30,24.125,24.166666,23.708334,23.916666,13.658128,2014400
1990/4/2,23.833334,23.833334,23.375,23.791666,13.586742,2304000
1990/4/3,23.791666,24.458334,23.791666,24.416666,13.943665,2256000
1990/4/4,24.416666,24.5,24,24,13.70572,2107800
1990/4/5,24.208334,24.416666,24.208334,24.291666,13.872281,1535000
1990/4/6,24.291666,24.5,24.125,24.291666,13.872281,1138400
1990/4/9,24.291666,24.416666,24.125,24.125,13.777103,1617800
1990/4/10,24.083334,24.083334,23.875,24.041666,13.729507,1680000
1990/4/11,24.041666,24.25,24,24.166666,13.800897,1026200
1990/4/12,24.166666,24.541666,24.083334,24.375,13.919868,1177400
1990/4/16,24.416666,24.916666,24.416666,24.416666,13.943665,2916800
1990/4/17,24.416666,24.416666,24.125,24.333334,13.896077,1333200
1990/4/18,24.333334,24.375,23.791666,23.833334,13.61054,1605600
1990/4/19,23.833334,23.875,23.583334,23.708334,13.539154,1849200
1990/4/20,23.708334,23.708334,23.166666,23.5,13.42019,3154400
1990/4/23,23.458334,23.458334,23.041666,23.333334,13.325005,2211800
1990/4/24,23.333334,23.458334,23.25,23.291666,13.301202,1591200
1990/4/25,23.291666,23.416666,23.208334,23.291666,13.301202,1186800
1990/4/26,23.291666,23.416666,23.166666,23.333334,13.325005,1940000
1990/4/27,23.333334,23.5,22.916666,22.916666,13.087056,2683800
1990/4/30,22.916666,23.25,22.833334,23.25,13.277407,2847600
1990/5/1,23.708334,24.083334,23.708334,24.083334,13.753301,4470600
1990/5/2,24.166666,24.375,24.166666,24.333334,13.896077,3416000
1990/5/3,24.375,24.583334,24.375,24.5,13.991257,2011800
1990/5/4,24.5,24.75,24.416666,24.666666,14.086432,1732800
1990/5/7,24.666666,24.75,24.375,24.458334,13.967455,2264000
1990/5/8,24.458334,24.583334,24.458334,24.583334,14.038844,1845000
1990/5/9,24.583334,24.625,24.416666,24.583334,14.038844,1733400
1990/5/10,24.583334,25.166666,24.5,25.125,14.348177,2740200
1990/5/11,25.208334,26.041666,25.208334,26,14.847857,4488800
1990/5/14,26,26.375,25.875,26,14.919588,3078200
1990/5/15,25.916666,25.916666,25.541666,25.666666,14.728313,1927200
1990/5/16,25.666666,25.75,25.416666,25.5,14.632676,1937000
1990/5/17,25.625,25.916666,25.625,25.708334,14.75222,1753400
1990/5/18,25.708334,25.958334,25.5,25.958334,14.895685,2623800
1990/5/21,25.958334,26.666666,25.75,26.375,15.134778,2529000
1990/5/22,26.375,26.75,26.25,26.541666,15.230413,2379000
1990/5/23,26.541666,27.041666,26.416666,27.041666,15.517331,1863200
1990/5/24,27.166666,27.583334,27.166666,27.541666,15.804244,2445000
1990/5/25,27.5,27.5,27.125,27.25,15.636883,1740000
1990/5/29,27.25,27.333334,26.916666,27.291666,15.660785,1906200
1990/5/30,27.291666,27.5,27.041666,27.333334,15.684691,2765600
1990/5/31,27.333334,27.875,27.166666,27.458334,15.756421,3242000
1990/6/1,27.625,28.25,27.625,28.25,16.210709,4035000
1990/6/4,28.25,29,28.25,28.791666,16.521534,4224200
1990/6/5,28.791666,28.791666,28.333334,28.416666,16.306358,2516000
1990/6/6,28.416666,28.458334,28.208334,28.333334,16.258528,1987400
1990/6/7,28.333334,28.375,27.833334,27.958334,16.043341,1451600
1990/6/8,27.833334,27.833334,27.333334,27.5,15.780333,2569200
1990/6/11,29.25,29.25,27.6875,29.25,16.784536,4649400
1990/6/12,29.25,29.625,28.875,29.4375,16.892128,4301200
1990/6/13,29.4375,30.375,29.0625,29.875,17.143179,4609400
1990/6/14,29.875,30.0625,29.75,30.0625,17.250771,2293600
1990/6/15,30.0625,30.375,29.9375,30.0625,17.250771,3561200
1990/6/18,30.0625,30.0625,29.25,29.5,16.927994,2411600
1990/6/19,29.4375,29.4375,29,29.3125,16.820408,3194800
1990/6/20,29.3125,29.5,28.75,29.0625,16.676939,1813800
1990/6/21,29.0625,29.5,28.75,29.5,16.927994,2227000
1990/6/22,29.5,29.875,28.5,28.6875,16.461754,3144600
1990/6/25,28.6875,28.9375,28.5625,28.625,16.425892,1604200
1990/6/26,28.625,29.125,28.5,28.8125,16.533487,2074400
1990/6/27,28.8125,29.375,28.3125,29.375,16.856274,2129800
1990/6/28,29.375,29.625,29.0625,29.5,16.927994,1748000
1990/6/29,29.5,29.5,29.25,29.25,16.784536,1165600
1990/7/2,29.25,29.6875,29.1875,29.5625,16.963856,1408800
1990/7/3,29.6875,30,29.6875,29.875,17.143179,1466800
1990/7/5,29.875,30.125,29.625,29.625,16.999714,2023800
1990/7/6,29.625,30.4375,29.625,30.25,17.358376,2412400
1990/7/9,30.25,30.4375,30.0625,30.1875,17.3225,1573400
1990/7/10,30.1875,30.1875,29.6875,30,17.214912,1913600
1990/7/11,30,30.75,29.9375,30.75,17.645298,2041000
1990/7/12,30.6875,30.6875,30.1875,30.5625,17.537687,1916200
1990/7/13,30.5625,30.875,30.3125,30.5625,17.537687,2151200
1990/7/16,30.5625,30.9375,30.375,30.5625,17.537687,1378000
1990/7/17,30.5625,30.625,30,30.125,17.28664,1722400
1990/7/18,30.125,30.125,29.625,29.75,17.071453,1673000
1990/7/19,29.5625,29.5625,28.75,29.5,16.927994,2775800
1990/7/20,29.5,29.875,29,29,16.641079,2029800
1990/7/23,28.9375,28.9375,26.625,27.9375,16.031385,5057800
1990/7/24,27.9375,28.4375,27.6875,28.4375,16.318302,2774200
1990/7/25,28.4375,29.1875,28.4375,29.125,16.712801,1429200
1990/7/26,29.125,29.75,28.8125,29.5625,16.963856,1849800
1990/7/27,29.5625,30,29.1875,29.625,16.999714,3035600
1990/7/30,29.3125,29.3125,28.8125,29.3125,16.820408,2288600
1990/7/31,29.3125,29.5,28.5625,28.875,16.569349,1758400
1990/8/1,28.875,29,27.8125,27.875,15.995522,3113000
1990/8/2,27.75,27.75,26.375,26.75,15.34996,8553000
1990/8/3,26.75,27,24.9375,27,15.493423,7657000
1990/8/6,25.9375,25.9375,25.125,25.25,14.489217,5044200
1990/8/7,25.5,26.3125,25.5,26,14.919588,5341000
1990/8/8,26,26.75,26,26.5,15.206512,4066400
1990/8/9,26.5,27.4375,26.4375,27.25,15.636883,3519400
1990/8/10,27.25,27.25,26.375,26.625,15.278231,3627400
1990/8/13,26.625,26.625,25.8125,26.3125,15.170134,3232800
1990/8/14,26.3125,26.75,26,26,14.989963,3360000
1990/8/15,26.125,26.5,26.125,26.1875,15.098066,2354400
1990/8/16,26.1875,26.3125,25.3125,25.3125,14.593598,2990200
1990/8/17,24.75,24.75,23.8125,24.25,13.981032,7650000
1990/8/20,24.25,24.375,23.9375,24.25,13.981032,3823000
1990/8/21,23.625,23.625,22.5,23.0625,13.296383,5292600
1990/8/22,23.0625,23.375,22.4375,22.5,12.972091,3561800
1990/8/23,22.125,22.125,21.1875,21.25,12.251412,5545000
1990/8/24,21.6875,23.375,21.6875,22.9375,13.224318,4331400
1990/8/27,23.9375,24.5,23.9375,24.1875,13.944989,4355000
1990/8/28,24.1875,24.25,23.875,23.9375,13.800858,2940600
1990/8/29,23.9375,24.625,23.8125,24.375,14.053085,2448400
1990/8/30,24.375,24.625,24,24.125,13.908957,2308400
1990/8/31,24.125,24.25,23.6875,24.125,13.908957,1276000
1990/9/4,24.125,24.375,23.8125,24.3125,14.017053,2179600
1990/9/5,24.3125,24.5625,24,24.375,14.053085,2002800
1990/9/6,24.25,24.25,23.3125,23.625,13.62069,2203000
