,date,open,close,high,low,buyAmt,sellAmt,buyAP,sellAP
1067,2018-09-21 13:05:01,6550.95000000,6551.75000000,6552.29000000,6545.88000000,5.0816,2.8791,6550.183179,6548.350801
1068,2018-09-21 13:06:02,6551.75000000,6546.85000000,6551.75000000,6542.67000000,4.687455,2.0721,6544.709741,6545.741319
1069,2018-09-21 13:07:00,6546.85000000,6546.85000000,6547.52000000,6544.85000000,3.3837,1.5774,6546.525539,6545.665499
1070,2018-09-21 13:08:00,6546.85000000,6546.66000000,6549.29000000,6546.19000000,4.4417,0.3683,6548.517715,6546.85729
1071,2018-09-21 13:09:00,6546.66000000,6545.99000000,6547.30000000,6543.29000000,9.3107,9.6237,6545.74463,6545.76846
1072,2018-09-21 13:10:00,6545.99000000,6546.32000000,6547.05000000,6543.40000000,1.1822,0.2886,6546.472692,6545.013929
1073,2018-09-21 13:11:01,6546.63000000,6546.35000000,6546.68000000,6543.27000000,7.2469,4.5813,6545.520324,6545.769213
1074,2018-09-21 13:12:00,6546.35000000,6547.35000000,6547.83000000,6544.01000000,5.853319,2.5924,6547.086683,6544.093719
1075,2018-09-21 13:13:02,6547.47000000,6544.03000000,6547.47000000,6544.02000000,0.921494,1.6241,6545.740949,6544.43859
1076,2018-09-21 13:14:02,6544.86000000,6544.78000000,6545.00000000,6543.02000000,4.7153,12.6214,6544.856295,6544.46419
1077,2018-09-21 13:15:02,6544.73000000,6544.62000000,6544.73000000,6543.00000000,4.81769,4.7583,6544.240124,6543.988316
1078,2018-09-21 13:16:00,6544.61000000,6542.99000000,6544.82000000,6541.58000000,0.5429,5.2623,6544.377335,6544.026477
1079,2018-09-21 13:17:00,6542.99000000,6544.96000000,6545.00000000,6542.81000000,4.5107,0.4324,6543.434461,6544.160463
1080,2018-09-21 13:18:00,6544.95000000,6543.47000000,6545.00000000,6541.55000000,8.355709,1.8962,6543.886751,6543.424732
1081,2018-09-21 13:19:02,6543.47000000,6541.43000000,6543.47000000,6541.05000000,5.0157,1.2561,6542.762713,6542.129072
1082,2018-09-21 13:20:02,6541.86000000,6541.31000000,6542.00000000,6541.07000000,1.8374,11.0782,6541.511072,6541.273902
1083,2018-09-21 13:21:01,6541.31000000,6538.61000000,6541.36000000,6536.92000000,3.4329,2.34,6540.667011,6540.076497
1084,2018-09-21 13:22:00,6538.60000000,6530.45000000,6538.60000000,6530.45000000,1.938601,10.0859,6536.106374,6533.408786
1085,2018-09-21 13:23:02,6530.42000000,6530.64000000,6534.50000000,6523.61000000,11.5273,11.2279,6529.495943,6528.077948
1086,2018-09-21 13:24:00,6530.46000000,6526.86000000,6532.00000000,6524.05000000,2.136998,5.0667,6527.151088,6528.316526
1087,2018-09-21 13:25:01,6526.86000000,6529.52000000,6531.98000000,6525.25000000,6.52843,2.1702,6530.30886,6527.468347
1088,2018-09-21 13:26:00,6529.52000000,6532.30000000,6534.51000000,6529.34000000,4.223278,2.1711,6530.247253,6530.96301
1089,2018-09-21 13:27:00,6532.30000000,6531.56000000,6534.83000000,6529.97000000,9.096771,5.601,6532.082765,6533.249716
1090,2018-09-21 13:28:02,6530.36000000,6529.93000000,6532.22000000,6528.54000000,12.1209,3.3886,6530.085692,6530.0283
1091,2018-09-21 13:29:00,6529.93000000,6529.48000000,6529.93000000,6529.33000000,0.3818,0.9356,6529.880657,6529.470879
1092,2018-09-21 13:30:02,6529.48000000,6533.60000000,6540.00000000,6529.48000000,13.765,15.2684,6536.176531,6537.328701
1093,2018-09-21 13:31:00,6533.60000000,6534.00000000,6538.04000000,6533.23000000,6.3922,5.1151,6535.038946,6536.048422
1094,2018-09-21 13:32:00,6534.00000000,6534.14000000,6537.85000000,6534.00000000,8.518772,0.4914,6536.079373,6535.378372
1095,2018-09-21 13:33:00,6534.04000000,6534.88000000,6537.72000000,6533.95000000,2.568496,0.5478,6536.630311,6535.044763
1096,2018-09-21 13:34:00,6535.35000000,6542.15000000,6542.33000000,6534.18000000,6.022,4.1985,6537.475342,6534.831972
1097,2018-09-21 13:35:02,6543.56000000,6539.93000000,6543.56000000,6537.24000000,0.7576,9.8811,6540.29663,6539.142366
1098,2018-09-21 13:36:00,6539.93000000,6539.62000000,6541.88000000,6538.60000000,9.3118,0.1484,6540.409294,6539.014023
1099,2018-09-21 13:37:00,6539.62000000,6535.96000000,6541.87000000,6535.63000000,7.7609,9.7588,6540.964782,6540.510182
1100,2018-09-21 13:38:00,6535.96000000,6534.40000000,6538.09000000,6533.45000000,3.5439,0.7515,6535.84938,6535.785842
1101,2018-09-21 13:39:00,6534.40000000,6538.02000000,6541.04000000,6533.45000000,7.39673,11.8943,6536.915391,6535.600881
1102,2018-09-21 13:40:00,6538.95000000,6535.57000000,6540.47000000,6535.57000000,0.2278,4.4517,6537.043521,6536.992531
1103,2018-09-21 13:41:00,6535.57000000,6534.79000000,6540.16000000,6534.79000000,2.1657,3.2171,6537.55844,6535.461398
1104,2018-09-21 13:42:00,6535.90000000,6535.26000000,6536.06000000,6531.56000000,11.2859,2.3565,6535.00197,6534.232172
1105,2018-09-21 13:43:00,6535.26000000,6535.37000000,6538.56000000,6535.26000000,1.1485,2.2021,6537.760865,6535.942089
1106,2018-09-21 13:44:00,6535.15000000,6534.79000000,6536.77000000,6532.75000000,12.585164,1.1123,6534.789097,6533.821908
1107,2018-09-21 13:45:00,6534.79000000,6535.75000000,6535.76000000,6533.02000000,7.800606,10.5889,6534.962887,6534.34177
1108,2018-09-21 13:46:00,6537.41000000,6534.03000000,6537.83000000,6533.47000000,2.0082,9.1325,6535.708711,6534.829557
1109,2018-09-21 13:47:00,6534.03000000,6531.43000000,6535.06000000,6531.32000000,12.3302,8.2872,6533.024305,6533.107121
1110,2018-09-21 13:48:00,6534.85000000,6534.01000000,6535.28000000,6531.42000000,9.2989,7.9821,6535.175518,6534.613367
1111,2018-09-21 13:49:00,6534.89000000,6533.91000000,6534.89000000,6533.00000000,2.972066,5.7007,6533.79881,6533.68357
1112,2018-09-21 13:50:00,6533.88000000,6534.18000000,6535.00000000,6533.87000000,1.3241,4.7407,6534.102549,6534.156927
1113,2018-09-21 13:51:00,6534.18000000,6535.11000000,6535.11000000,6534.18000000,0.877091,4.9038,6534.971756,6534.2698
1114,2018-09-21 13:52:00,6535.14000000,6534.41000000,6536.20000000,6534.40000000,5.1891,9.0397,6535.60962,6535.429579
1115,2018-09-21 13:53:00,6536.02000000,6536.13000000,6536.84000000,6535.50000000,10.359997,0.4131,6536.194834,6535.836667
1116,2018-09-21 13:54:00,6536.13000000,6537.85000000,6538.24000000,6536.13000000,8.631755,0.2428,6536.96123,6536.348493
1117,2018-09-21 13:55:00,6536.90000000,6538.22000000,6538.24000000,6536.85000000,2.7164,5.045,6538.10885,6537.557101
1118,2018-09-21 13:56:00,6537.22000000,6536.68000000,6538.22000000,6536.68000000,1.978353,6.2021,6538.184023,6537.348757
1119,2018-09-21 13:57:00,6536.28000000,6538.21000000,6538.93000000,6535.87000000,4.5554,4.9947,6538.100092,6537.337794
1120,2018-09-21 13:58:00,6536.88000000,6538.39000000,6538.40000000,6536.34000000,4.880853,19.6252,6537.141108,6537.458545
1121,2018-09-21 13:59:00,6537.52000000,6534.58000000,6538.39000000,6534.57000000,4.080018,8.6076,6537.197546,6536.855691
1122,2018-09-21 14:00:00,6534.58000000,6536.72000000,6540.00000000,6533.87000000,12.2667,7.9082,6538.594992,6535.759767
1123,2018-09-21 14:01:00,6536.88000000,6536.45000000,6538.00000000,6535.00000000,5.789853,2.7477,6537.158115,6535.974801
1124,2018-09-21 14:02:00,6537.41000000,6539.69000000,6539.75000000,6535.69000000,2.5856,0.9531,6538.28749,6536.654002
1125,2018-09-21 14:03:00,6538.30000000,6537.72000000,6539.67000000,6536.89000000,4.954,7.5574,6538.826959,6538.402884
1126,2018-09-21 14:04:00,6537.72000000,6539.47000000,6540.42000000,6537.72000000,1.5133,0.6817,6539.426727,6538.1559
1127,2018-09-21 14:05:00,6539.50000000,6539.48000000,6539.51000000,6539.47000000,0.4052,0.6387,6539.504541,6539.479361
1128,2018-09-21 14:06:00,6539.48000000,6540.14000000,6542.85000000,6539.47000000,2.1549,1.1658,6540.153016,6539.569465
1129,2018-09-21 14:07:00,6540.14000000,6538.85000000,6545.78000000,6536.64000000,1.232668,3.9002,6542.486181,6539.36185
1130,2018-09-21 14:08:00,6539.47000000,6542.43000000,6542.63000000,6539.00000000,3.9671,6.6796,6540.739442,6542.048379
1131,2018-09-21 14:09:00,6542.43000000,6541.98000000,6542.62000000,6541.96000000,0.2371,2.324,6542.015095,6542.219934
1132,2018-09-21 14:10:00,6541.99000000,6541.99000000,6542.00000000,6541.96000000,0.851,2.7918,6541.985868,6541.978536
1133,2018-09-21 14:11:00,6541.99000000,6541.99000000,6542.01000000,6541.96000000,0.6545,3.1071,6541.978521,6541.989087
1134,2018-09-21 14:12:00,6541.99000000,6542.88000000,6542.98000000,6541.99000000,0.3137,8.8809,6542.344208,6542.275799
1135,2018-09-21 14:13:00,6542.87000000,6543.47000000,6544.00000000,6542.79000000,10.852,0.9908,6543.187213,6543.094094
1136,2018-09-21 14:14:00,6543.70000000,6545.07000000,6545.09000000,6543.47000000,0.4569,10.015,6544.002403,6544.446157
1137,2018-09-21 14:15:00,6545.06000000,6547.32000000,6547.84000000,6545.06000000,0.3447,4.4248,6546.889109,6547.463706
1138,2018-09-21 14:16:00,6547.31000000,6547.53000000,6550.10000000,6547.31000000,8.38,14.261,6549.843117,6548.796108
1139,2018-09-21 14:17:00,6547.53000000,6547.61000000,6549.87000000,6547.04000000,1.5991,2.9476,6548.114627,6547.574775
1140,2018-09-21 14:18:00,6547.61000000,6546.98000000,6548.77000000,6546.98000000,0.4517,3.6615,6548.398782,6547.905742
1141,2018-09-21 14:19:00,6546.98000000,6546.62000000,6548.25000000,6546.55000000,2.5316,5.6534,6547.49722,6546.94858
1142,2018-09-21 14:20:00,6546.64000000,6546.06000000,6548.90000000,6546.06000000,2.1305,4.8303,6546.386795,6546.913034
1143,2018-09-21 14:21:00,6546.06000000,6544.17000000,6547.99000000,6543.55000000,8.9719,8.7287,6544.519866,6545.047449
1144,2018-09-21 14:22:00,6544.17000000,6544.99000000,6546.01000000,6544.03000000,8.7763,0.3031,6544.210127,6544.115434
1145,2018-09-21 14:23:00,6545.02000000,6547.00000000,6547.73000000,6545.02000000,0.6312,3.3388,6546.371046,6545.476455
1146,2018-09-21 14:24:00,6547.00000000,6545.54000000,6547.00000000,6545.13000000,2.205,3.38,6545.706198,6545.990745
1147,2018-09-21 14:25:00,6545.55000000,6545.05000000,6545.55000000,6545.03000000,5.666978,3.5265,6545.543957,6545.461861
1148,2018-09-21 14:26:00,6545.03000000,6545.54000000,6545.55000000,6543.59000000,1.0802,1.5679,6545.129955,6544.679641
1149,2018-09-21 14:27:00,6545.52000000,6544.38000000,6545.52000000,6543.55000000,2.8855,5.3737,6543.844887,6545.018682
1150,2018-09-21 14:28:00,6544.38000000,6543.55000000,6544.52000000,6543.55000000,3.4567,8.5505,6543.958033,6543.808955
1151,2018-09-21 14:29:00,6544.10000000,6542.58000000,6544.41000000,6542.58000000,0.6613,0.7681,6543.769239,6543.333106
1152,2018-09-21 14:30:00,6542.58000000,6543.82000000,6543.82000000,6542.41000000,3.2101,0.1384,6543.573018,6542.654335
1153,2018-09-21 14:31:00,6543.98000000,6546.31000000,6546.32000000,6543.49000000,0.9379,7.8462,6545.95098,6544.101547
1154,2018-09-21 14:32:00,6546.32000000,6546.90000000,6546.93000000,6545.22000000,10.5826,2.9604,6546.741529,6545.938489
1155,2018-09-21 14:33:00,6546.90000000,6550.39000000,6555.00000000,6546.90000000,17.1875,15.0635,6550.282399,6552.942549
1156,2018-09-21 14:34:00,6550.39000000,6552.88000000,6553.56000000,6550.04000000,1.0283,4.4625,6552.302907,6550.571779
1157,2018-09-21 14:35:00,6553.17000000,6554.50000000,6555.00000000,6551.62000000,1.771,2.588,6554.467856,6552.608177
1158,2018-09-21 14:36:00,6554.68000000,6551.89000000,6554.68000000,6551.89000000,3.1834,3.9775,6554.040658,6553.550269
1159,2018-09-21 14:37:00,6551.75000000,6550.90000000,6552.01000000,6549.80000000,2.3017,5.0438,6550.237383,6551.438391
1160,2018-09-21 14:38:00,6550.90000000,6551.77000000,6554.27000000,6550.08000000,6.3813,1.0194,6551.844262,6551.842749
1161,2018-09-21 14:39:00,6552.48000000,6552.85000000,6555.01000000,6551.84000000,4.294,5.141,6554.411192,6553.922641
1162,2018-09-21 14:40:00,6553.93000000,6554.53000000,6555.01000000,6553.93000000,3.6634,5.1286,6554.565309,6554.61115
1163,2018-09-21 14:41:00,6554.55000000,6557.45000000,6559.88000000,6554.52000000,8.56024,5.7642,6556.46404,6555.952445
1164,2018-09-21 14:42:00,6557.98000000,6560.61000000,6561.00000000,6557.98000000,19.08466,0.6481,6560.192725,6560.029245
1165,2018-09-21 14:43:00,6560.61000000,6556.69000000,6562.00000000,6556.69000000,7.017273,7.2081,6560.570091,6559.588807
1166,2018-09-21 14:44:00,6556.70000000,6556.33000000,6558.98000000,6555.88000000,7.0187,2.3991,6557.43127,6556.136777
1167,2018-09-21 14:45:00,6558.69000000,6557.83000000,6558.69000000,6555.69000000,3.2028,2.6916,6557.519182,6556.989321
1168,2018-09-21 14:46:00,6557.83000000,6554.71000000,6557.87000000,6554.71000000,3.4958,3.5252,6556.433104,6555.020759
1169,2018-09-21 14:47:00,6554.71000000,6555.10000000,6557.69000000,6554.44000000,5.093025,11.2332,6556.728113,6555.084758
1170,2018-09-21 14:48:00,6555.10000000,6553.70000000,6557.16000000,6553.35000000,6.6913,2.1216,6555.350711,6554.193048
1171,2018-09-21 14:49:00,6553.67000000,6556.02000000,6557.45000000,6552.88000000,7.318801,0.9531,6555.319932,6556.123588
1172,2018-09-21 14:50:00,6556.26000000,6552.97000000,6556.31000000,6552.88000000,2.4628,7.0387,6554.396264,6553.40378
1173,2018-09-21 14:51:00,6552.97000000,6549.68000000,6553.41000000,6549.11000000,7.6044,2.0544,6551.829246,6551.331217
1174,2018-09-21 14:52:00,6550.31000000,6546.84000000,6550.31000000,6544.31000000,8.486928,11.2589,6546.349922,6546.742836
1175,2018-09-21 14:53:00,6546.84000000,6547.46000000,6548.63000000,6544.30000000,5.1707,3.3036,6547.081976,6546.168873
1176,2018-09-21 14:54:29,6545.48000000,6546.02000000,6548.39000000,6545.48000000,0.9226,4.9503,6547.877431,6547.470173
1177,2018-09-21 14:55:00,6546.02000000,6543.72000000,6548.28000000,6543.70000000,4.978104,2.7253,6545.428762,6546.713195
1178,2018-09-21 14:56:00,6543.72000000,6545.30000000,6546.09000000,6542.67000000,4.218553,5.4883,6544.039176,6544.137667
1179,2018-09-21 14:57:00,6545.34000000,6546.95000000,6549.53000000,6545.10000000,9.767488,4.9848,6548.008592,6547.700564
1180,2018-09-21 14:58:00,6546.95000000,6549.82000000,6551.21000000,6546.95000000,8.191116,6.1253,6550.252217,6549.041117
1181,2018-09-21 14:59:00,6551.21000000,6542.91000000,6552.00000000,6542.72000000,5.0094,24.5298,6551.124411,6547.531451
1182,2018-09-21 15:00:00,6542.92000000,6546.04000000,6547.37000000,6542.66000000,8.7765,9.7179,6545.568491,6545.149899
1183,2018-09-21 15:01:00,6546.04000000,6547.30000000,6547.38000000,6544.75000000,2.55164,1.4906,6546.838447,6546.018629
1184,2018-09-21 15:02:00,6547.31000000,6547.00000000,6549.44000000,6545.71000000,9.45683,4.8511,6548.154653,6547.478155
1185,2018-09-21 15:03:00,6547.00000000,6549.93000000,6560.95000000,6545.33000000,29.312109,9.7551,6554.250198,6548.132555
1186,2018-09-21 15:04:00,6548.26000000,6549.42000000,6551.41000000,6548.26000000,1.4315,1.5378,6550.403628,6549.533577
1187,2018-09-21 15:05:00,6550.99000000,6550.67000000,6551.37000000,6550.19000000,2.0447,1.8749,6550.970848,6550.94938
1188,2018-09-21 15:06:00,6550.66000000,6548.65000000,6550.66000000,6548.65000000,2.186508,6.6124,6549.728251,6549.069593
1189,2018-09-21 15:07:00,6548.65000000,6555.99000000,6559.13000000,6548.05000000,6.49,2.7977,6552.317152,6551.688399
1190,2018-09-21 15:08:00,6555.99000000,6554.84000000,6558.85000000,6554.00000000,0.171599,3.1299,6556.829744,6555.462083
1191,2018-09-21 15:09:00,6554.88000000,6557.18000000,6561.29000000,6554.88000000,13.1828,19.4876,6559.70221,6559.343275
1192,2018-09-21 15:10:00,6560.68000000,6558.07000000,6562.00000000,6557.18000000,11.718999,11.4883,6559.966682,6558.671161
1193,2018-09-21 15:11:00,6558.44000000,6559.13000000,6561.90000000,6555.69000000,4.0027,7.0796,6558.957204,6558.89202
1194,2018-09-21 15:12:00,6559.13000000,6558.16000000,6560.06000000,6557.52000000,11.700504,7.805,6559.916458,6559.220431
1195,2018-09-21 15:13:00,6558.15000000,6557.92000000,6560.06000000,6557.53000000,6.37408,6.3027,6559.882681,6558.490688
1196,2018-09-21 15:14:00,6559.89000000,6562.00000000,6564.36000000,6558.83000000,25.222701,2.5762,6561.041577,6559.929935
1197,2018-09-21 15:15:00,6562.00000000,6562.00000000,6562.00000000,6559.77000000,19.0327,2.5446,6561.7346,6560.568617
1198,2018-09-21 15:16:00,6562.00000000,6563.36000000,6565.63000000,6560.92000000,9.3768,11.4223,6562.835529,6564.100551
1199,2018-09-21 15:17:00,6563.35000000,6563.72000000,6565.00000000,6562.49000000,8.5867,5.8987,6563.929909,6563.379339
1200,2018-09-21 15:18:00,6563.72000000,6560.77000000,6563.72000000,6560.77000000,14.041,5.6532,6562.407021,6562.255726
1201,2018-09-21 15:19:00,6560.53000000,6560.42000000,6560.64000000,6558.44000000,9.3547,9.4007,6560.338061,6560.092105
1202,2018-09-21 15:20:00,6560.42000000,6555.85000000,6560.52000000,6555.82000000,11.863198,19.8407,6558.158247,6558.703819
1203,2018-09-21 15:21:00,6555.85000000,6560.43000000,6560.52000000,6555.85000000,4.36886,2.4814,6560.076111,6559.00647
1204,2018-09-21 15:22:00,6560.43000000,6559.97000000,6560.52000000,6555.78000000,1.5713,9.9423,6560.132439,6559.068887
1205,2018-09-21 15:23:00,6559.96000000,6560.98000000,6565.00000000,6559.83000000,9.0234,4.708,6561.033324,6561.029414
1206,2018-09-21 15:24:00,6560.98000000,6560.51000000,6561.99000000,6557.88000000,3.9052,1.8043,6560.255349,6559.349168
1207,2018-09-21 15:25:00,6560.51000000,6562.06000000,6566.00000000,6557.87000000,8.3507,9.8038,6562.363238,6562.877156
1208,2018-09-21 15:26:00,6562.21000000,6563.53000000,6564.49000000,6561.61000000,6.5414,0.7582,6562.213073,6562.189184
1209,2018-09-21 15:27:00,6563.51000000,6564.58000000,6564.58000000,6562.24000000,6.6006,3.9263,6563.932119,6563.250466
1210,2018-09-21 15:28:00,6564.58000000,6570.00000000,6570.00000000,6563.61000000,62.1977,2.695,6569.471006,6565.362352
1211,2018-09-21 15:29:00,6570.00000000,6575.34000000,6579.02000000,6569.06000000,42.993349,3.3804,6571.569428,6575.135111
1212,2018-09-21 15:30:00,6575.34000000,6579.99000000,6580.00000000,6572.16000000,25.692,12.8636,6577.999289,6575.902094
1213,2018-09-21 15:31:00,6579.23000000,6570.00000000,6579.99000000,6570.00000000,31.225396,13.5968,6577.512892,6575.561613
1214,2018-09-21 15:32:00,6569.99000000,6573.21000000,6579.33000000,6567.35000000,29.6616,9.013954,6574.292968,6571.77374
1215,2018-09-21 15:33:00,6573.21000000,6568.18000000,6575.90000000,6566.87000000,8.766975,11.1252,6573.727103,6572.20076
1216,2018-09-21 15:34:00,6568.18000000,6568.85000000,6573.80000000,6567.34000000,6.214,6.2588,6569.060969,6569.155125
1217,2018-09-21 15:35:00,6568.85000000,6572.53000000,6573.90000000,6568.85000000,4.3848,2.1014,6572.472872,6571.986498
1218,2018-09-21 15:36:00,6572.53000000,6574.34000000,6574.34000000,6571.67000000,9.7514,5.9711,6572.532418,6572.0786
1219,2018-09-21 15:37:00,6574.73000000,6580.00000000,6580.00000000,6574.39000000,27.7065,3.6864,6579.091127,6577.024006
1220,2018-09-21 15:38:00,6580.00000000,6592.89000000,6597.00000000,6580.00000000,50.586221,7.2468,6587.689833,6587.985768
1221,2018-09-21 15:39:00,6592.30000000,6600.00000000,6600.00000000,6592.30000000,71.550328,4.481,6599.401266,6597.851335
1222,2018-09-21 15:40:00,6600.00000000,6629.17000000,6640.00000000,6600.00000000,23.864691,13.0364,6613.72043,6620.252617
1223,2018-09-21 15:41:00,6629.41000000,6645.00000000,6647.68000000,6625.48000000,25.878266,14.817536,6635.218091,6636.845246
1224,2018-09-21 15:42:00,6645.00000000,6663.15000000,6663.15000000,6641.06000000,31.3741,10.7504,6652.202142,6651.215201
1225,2018-09-21 15:43:00,6663.30000000,6660.33000000,6665.00000000,6657.31000000,15.948616,21.333682,6663.137884,6662.377398
1226,2018-09-21 15:44:00,6660.32000000,6644.27000000,6661.47000000,6644.27000000,30.653858,31.0113,6657.613297,6651.989497
1227,2018-09-21 15:45:00,6643.67000000,6617.47000000,6648.31000000,6610.00000000,15.3046,44.1627,6632.328695,6630.304062
1228,2018-09-21 15:46:00,6617.47000000,6629.76000000,6636.00000000,6617.47000000,12.7049,17.1199,6629.565191,6630.300874
1229,2018-09-21 15:47:00,6631.61000000,6628.69000000,6635.00000000,6627.52000000,12.722465,19.053928,6631.873139,6631.269838
1230,2018-09-21 15:48:00,6628.69000000,6634.45000000,6643.12000000,6628.68000000,31.386735,27.856314,6633.7852,6639.626395
1231,2018-09-21 15:49:00,6634.45000000,6629.94000000,6636.03000000,6625.00000000,48.036371,20.476,6629.274484,6631.525063
1232,2018-09-21 15:50:00,6629.99000000,6635.66000000,6645.64000000,6625.00000000,17.759029,11.8495,6632.166658,6633.539509
1233,2018-09-21 15:51:00,6635.66000000,6636.00000000,6639.87000000,6634.67000000,40.356181,7.863,6635.273049,6635.744836
1234,2018-09-21 15:52:00,6636.06000000,6645.19000000,6650.00000000,6636.06000000,21.968426,13.2342,6646.109673,6646.138522
1235,2018-09-21 15:53:00,6644.18000000,6649.91000000,6650.44000000,6641.98000000,43.247403,33.502097,6646.845417,6647.470616
1236,2018-09-21 15:54:00,6649.00000000,6647.01000000,6650.00000000,6646.09000000,19.4183,15.025,6647.215404,6648.046238
1237,2018-09-21 15:55:00,6647.01000000,6645.98000000,6647.03000000,6642.86000000,11.509646,2.0166,6646.150759,6645.093023
1238,2018-09-21 15:56:00,6645.98000000,6642.96000000,6647.03000000,6642.08000000,7.589133,4.8501,6645.209543,6644.505423
1239,2018-09-21 15:57:00,6642.98000000,6644.98000000,6647.03000000,6642.63000000,8.2756,2.423,6644.91395,6644.807519
1240,2018-09-21 15:58:00,6644.99000000,6647.03000000,6647.03000000,6643.78000000,18.8254,4.5121,6646.879061,6646.515938
1241,2018-09-21 15:59:00,6647.03000000,6647.02000000,6647.03000000,6646.00000000,4.2209,1.6369,6647.017955,6646.991236
1242,2018-09-21 16:00:00,6647.03000000,6656.52000000,6659.30000000,6647.01000000,13.882112,12.7299,6654.884446,6655.113416
1243,2018-09-21 16:01:00,6656.52000000,6666.00000000,6666.05000000,6656.46000000,23.630042,17.62706,6663.563357,6662.923739
1244,2018-09-21 16:02:00,6666.00000000,6677.01000000,6678.22000000,6665.76000000,17.28633,24.0985,6668.866793,6667.824909
1245,2018-09-21 16:03:00,6676.00000000,6683.71000000,6686.50000000,6676.00000000,22.767161,33.073,6681.63785,6683.512498
1246,2018-09-21 16:04:00,6683.71000000,6688.83000000,6690.31000000,6683.34000000,29.2722,29.5742,6688.667819,6687.427883
1247,2018-09-21 16:05:00,6688.83000000,6681.00000000,6688.83000000,6679.99000000,10.44707,14.2908,6684.481309,6684.313709
1248,2018-09-21 16:06:00,6681.00000000,6690.00000000,6690.91000000,6680.02000000,45.969675,1.7434,6686.753019,6687.794439
1249,2018-09-21 16:07:00,6690.00000000,6700.00000000,6700.00000000,6688.20000000,76.164177,3.5348,6697.973674,6697.370288
1250,2018-09-21 16:08:00,6700.00000000,6712.19000000,6718.46000000,6699.48000000,64.353508,3.266,6700.648455,6706.195337
1251,2018-09-21 16:09:00,6711.97000000,6707.09000000,6714.87000000,6701.01000000,13.536733,33.7045,6712.069409,6711.077209
1252,2018-09-21 16:10:00,6707.08000000,6709.91000000,6711.53000000,6700.00000000,15.614365,15.793,6702.316204,6703.067884
1253,2018-09-21 16:11:00,6710.00000000,6733.00000000,6733.00000000,6710.00000000,18.674594,9.6864,6724.378074,6726.407061
1254,2018-09-21 16:12:00,6733.00000000,6721.80000000,6734.49000000,6720.16000000,17.034304,32.688155,6729.941219,6729.996657
1255,2018-09-21 16:13:00,6726.12000000,6702.77000000,6727.46000000,6702.77000000,19.799283,17.8472,6720.796661,6716.807474
1256,2018-09-21 16:14:00,6702.43000000,6711.68000000,6711.68000000,6696.52000000,33.948159,21.6262,6702.52947,6702.901048
1257,2018-09-21 16:15:00,6710.97000000,6706.34000000,6715.44000000,6706.04000000,22.366146,6.3791,6710.631928,6709.918078
1258,2018-09-21 16:16:00,6706.34000000,6715.12000000,6718.40000000,6704.51000000,26.720417,10.2955,6713.067085,6711.845849
1259,2018-09-21 16:17:00,6715.12000000,6722.92000000,6725.00000000,6715.12000000,15.747126,9.6101,6720.79034,6721.751114
1260,2018-09-21 16:18:00,6725.00000000,6721.66000000,6733.00000000,6721.26000000,10.471785,8.3582,6727.506806,6725.434919
1261,2018-09-21 16:19:00,6721.65000000,6720.89000000,6722.54000000,6719.09000000,19.008927,16.89994,6720.657511,6720.679554
1262,2018-09-21 16:20:00,6720.89000000,6719.25000000,6722.54000000,6718.14000000,20.386636,14.4232,6722.398729,6721.940731
1263,2018-09-21 16:21:00,6718.60000000,6716.97000000,6721.54000000,6716.89000000,4.100393,10.0523,6720.226553,6718.681928
1264,2018-09-21 16:22:00,6716.97000000,6710.70000000,6716.97000000,6706.64000000,6.970416,15.0382,6714.846545,6711.9766
1265,2018-09-21 16:23:00,6708.45000000,6711.06000000,6711.74000000,6700.00000000,11.605779,8.169183,6707.318661,6704.18374
1266,2018-09-21 16:24:00,6711.06000000,6714.69000000,6719.23000000,6705.70000000,12.291781,7.5282,6710.529943,6710.719863
1267,2018-09-21 16:25:00,6714.71000000,6709.73000000,6715.99000000,6707.04000000,10.435189,9.657294,6713.244198,6712.982927
1268,2018-09-21 16:26:00,6709.74000000,6714.47000000,6714.51000000,6705.27000000,34.83408,5.1553,6710.18109,6708.294327
1269,2018-09-21 16:27:00,6714.51000000,6719.00000000,6719.73000000,6712.76000000,6.599442,1.4999,6715.621998,6715.838042
1270,2018-09-21 16:28:00,6719.00000000,6719.76000000,6721.00000000,6715.42000000,7.930063,4.7319,6719.857806,6718.668813
1271,2018-09-21 16:29:00,6719.76000000,6721.86000000,6726.58000000,6719.76000000,10.498156,5.3609,6724.494324,6721.120025
1272,2018-09-21 16:30:00,6721.86000000,6725.82000000,6730.00000000,6721.86000000,17.314204,7.3578,6726.4113,6724.994042
1273,2018-09-21 16:31:00,6725.73000000,6720.00000000,6730.00000000,6719.03000000,22.093094,39.126575,6723.77693,6722.710853
1274,2018-09-21 16:32:00,6720.00000000,6723.82000000,6724.68000000,6720.00000000,9.279785,1.399,6722.98631,6723.792086
1275,2018-09-21 16:33:00,6723.82000000,6718.17000000,6724.00000000,6716.26000000,13.356372,14.1485,6720.359496,6720.268952
1276,2018-09-21 16:34:00,6718.15000000,6726.34000000,6730.00000000,6717.62000000,63.155472,4.3903,6725.140219,6726.369698
1277,2018-09-21 16:35:00,6727.53000000,6725.86000000,6729.00000000,6725.26000000,17.326803,2.1239,6728.833912,6727.133648
1278,2018-09-21 16:36:00,6725.88000000,6722.25000000,6728.64000000,6722.00000000,9.077666,3.0699,6725.395017,6724.867042
